timestamp,page,full_page_calls,poly_calls,total_calls,cost_usd
2026-06-20T05:53:10,Volume_4/1_source_pages/page_211,1,18,19,0.0285
2026-06-20T05:53:10,Volume_4/1_source_pages/page_208,1,24,25,0.0375
2026-06-20T05:53:18,Volume_4/1_source_pages/page_210,1,22,23,0.0345
2026-06-20T05:53:29,Volume_4/1_source_pages/page_213,1,22,23,0.0345
2026-06-20T05:53:32,Volume_4/1_source_pages/page_212,1,26,27,0.0405
2026-06-20T05:53:34,Volume_4/1_source_pages/page_214,1,23,24,0.0360
2026-06-20T05:53:39,Volume_4/1_source_pages/page_215,1,23,24,0.0360
2026-06-20T05:53:41,Volume_4/1_source_pages/page_217,1,22,23,0.0345
2026-06-20T05:53:45,Volume_4/1_source_pages/page_219,1,24,25,0.0375
2026-06-20T05:53:50,Volume_4/1_source_pages/page_218,1,26,27,0.0405
2026-06-20T05:53:54,Volume_4/1_source_pages/page_220,1,27,28,0.0420
2026-06-20T05:54:00,Volume_4/1_source_pages/page_222,1,24,25,0.0375
2026-06-20T05:54:02,Volume_4/1_source_pages/page_226,1,19,20,0.0300
2026-06-20T05:54:04,Volume_4/1_source_pages/page_223,1,23,24,0.0360
2026-06-20T05:54:08,Volume_4/1_source_pages/page_224,1,24,25,0.0375
2026-06-20T05:54:10,Volume_4/1_source_pages/page_225,1,23,24,0.0360
2026-06-20T05:54:10,Volume_4/1_source_pages/page_221,1,29,30,0.0450
2026-06-20T05:54:18,Volume_4/1_source_pages/page_227,1,23,24,0.0360
2026-06-20T05:54:21,Volume_4/1_source_pages/page_229,1,18,19,0.0285
2026-06-20T05:54:29,Volume_4/1_source_pages/page_216,1,22,23,0.0345
2026-06-20T05:54:30,Volume_4/1_source_pages/page_228,1,23,24,0.0360
2026-06-20T05:54:36,Volume_4/1_source_pages/page_230,1,24,25,0.0375
2026-06-20T05:54:39,Volume_4/1_source_pages/page_232,1,22,23,0.0345
2026-06-20T05:54:40,Volume_4/1_source_pages/page_233,1,21,22,0.0330
2026-06-20T05:54:43,Volume_4/1_source_pages/page_231,1,25,26,0.0390
2026-06-20T05:54:44,Volume_4/1_source_pages/page_243,1,8,9,0.0135
2026-06-20T05:54:55,Volume_4/1_source_pages/page_234,1,25,26,0.0390
2026-06-20T05:54:57,Volume_4/1_source_pages/page_236,1,22,23,0.0345
2026-06-20T05:55:00,Volume_4/1_source_pages/page_237,1,22,23,0.0345
2026-06-20T05:55:04,Volume_4/1_source_pages/page_245,1,12,13,0.0195
2026-06-20T05:55:08,Volume_4/1_source_pages/page_235,1,29,30,0.0450
2026-06-20T05:55:09,Volume_4/1_source_pages/page_238,1,25,26,0.0390
2026-06-20T05:55:09,Volume_4/1_source_pages/page_240,1,23,24,0.0360
2026-06-20T05:55:17,Volume_4/1_source_pages/page_239,1,27,28,0.0420
2026-06-20T05:55:18,Volume_4/1_source_pages/page_241,1,26,27,0.0405
2026-06-20T05:55:23,Volume_4/1_source_pages/page_242,1,25,26,0.0390
2026-06-20T05:55:36,Volume_4/1_source_pages/page_247,1,21,22,0.0330
2026-06-20T05:55:39,Volume_4/1_source_pages/page_246,1,24,25,0.0375
2026-06-20T05:55:43,Volume_4/1_source_pages/page_244,1,29,30,0.0450
2026-06-20T05:55:47,Volume_4/1_source_pages/page_248,1,26,27,0.0405
2026-06-20T05:55:49,Volume_4/1_source_pages/page_250,1,25,26,0.0390
2026-06-20T05:55:49,Volume_4/1_source_pages/page_249,1,25,26,0.0390
2026-06-20T05:55:54,Volume_4/1_source_pages/page_253,1,20,21,0.0315
2026-06-20T05:56:03,Volume_4/1_source_pages/page_255,1,20,21,0.0315
2026-06-20T05:56:03,Volume_4/1_source_pages/page_256,1,20,21,0.0315
2026-06-20T05:56:06,Volume_4/1_source_pages/page_254,1,23,24,0.0360
2026-06-20T05:56:06,Volume_4/1_source_pages/page_252,1,27,28,0.0420
2026-06-20T05:56:07,Volume_4/1_source_pages/page_251,1,28,29,0.0435
2026-06-20T05:56:18,Volume_4/1_source_pages/page_257,1,27,28,0.0420
2026-06-20T05:56:19,Volume_4/1_source_pages/page_259,1,24,25,0.0375
2026-06-20T05:56:20,Volume_4/2_post_pages/page_272,1,4,5,0.0075
2026-06-20T05:56:22,Volume_4/1_source_pages/page_258,1,25,26,0.0390
2026-06-20T05:56:26,Volume_4/1_source_pages/page_260,1,24,25,0.0375
2026-06-20T05:56:37,Volume_4/1_source_pages/page_261,1,23,24,0.0360
2026-06-20T05:56:43,Volume_4/1_source_pages/page_262,1,25,26,0.0390
2026-06-20T05:56:45,Volume_4/1_source_pages/page_264,1,22,23,0.0345
2026-06-20T05:56:46,Volume_4/1_source_pages/page_265,1,22,23,0.0345
2026-06-20T05:56:54,Volume_4/1_source_pages/page_263,1,28,29,0.0435
2026-06-20T05:56:58,Volume_4/1_source_pages/page_266,1,26,27,0.0405
2026-06-20T05:56:58,Volume_4/1_source_pages/page_268,1,20,21,0.0315
2026-06-20T05:57:03,Volume_4/1_source_pages/page_269,1,22,23,0.0345
2026-06-20T05:57:08,Volume_4/1_source_pages/page_271,1,24,25,0.0375
2026-06-20T05:57:11,Volume_4/1_source_pages/page_267,1,30,31,0.0465
2026-06-20T05:57:13,Volume_4/1_source_pages/page_270,1,26,27,0.0405
